orderID,productID,quantity
2080000,570663,1
2080000,473249,1
2080000,365240,1
2080000,846407,1
2080000,977435,3
2080000,867467,5
2080000,923297,5
2080000,493403,5
2080001,885396,3
2080001,182972,1
2080001,801370,3
2080001,35930,4
2080001,164733,4
2080002,532358,1
2080002,357527,1
2080002,94249,1
2080003,440938,5
2080003,972730,1
2080004,723090,5
2080004,175018,4
2080004,369241,1
2080004,874584,2
2080005,245333,1
2080005,95560,5
2080005,403099,1
2080006,88927,3
2080006,308166,2
2080006,353582,2
2080006,551168,1
2080006,458790,3
2080006,554260,2
2080007,186631,3
2080007,487869,5
2080007,633968,1
2080007,157213,5
2080007,395056,1
2080007,534710,1
2080007,426836,5
2080008,789354,2
2080008,232021,5
2080008,256488,1
2080008,503252,2
2080009,765757,2
2080009,282173,5
2080009,593772,4
2080009,777932,3
2080009,340524,3
2080009,47963,2
2080009,386689,5
2080010,161189,4
2080010,210462,2
2080011,558463,2
2080011,711942,4
2080011,615295,1
2080011,786829,1
2080011,845842,1
2080011,770265,5
2080011,613829,1
2080012,222966,4
2080012,802351,5
2080012,685866,4
2080012,427442,2
2080012,872577,1
2080013,319392,2
2080013,766977,1
2080013,992228,1
2080013,55325,1
2080013,384160,1
2080013,660527,1
2080013,322080,1
2080013,287894,5
2080013,825640,5
2080014,155011,4
2080014,903805,5
2080014,929458,1
2080014,442006,2
2080014,751275,1
2080014,173719,5
2080014,903145,3
2080014,248756,2
2080015,512183,2
2080015,27563,5
2080015,921383,4
2080015,14255,2
2080015,52006,5
2080015,36300,4
2080015,684113,2
2080015,998555,1
2080016,623563,4
2080016,58366,3
2080016,58379,4
2080016,268172,2
2080016,117953,1
2080016,302222,3
2080016,49504,3
2080016,616497,1
2080016,522245,3
2080017,582195,1
2080017,477159,3
2080017,752640,4
2080017,727963,5
2080018,499147,2
2080018,384967,5
2080019,984236,4
2080019,299937,1
2080019,83661,4
2080019,427830,4
2080019,809646,5
2080019,463207,3
2080019,523071,3
2080019,475311,2
2080019,460292,3
2080020,81160,3
2080020,591520,3
2080020,2899,1
2080021,105119,5
2080021,954014,5
2080021,32186,4
2080021,55018,2
2080021,361537,4
2080021,688652,2
2080022,777316,5
2080022,351368,2
2080022,566414,5
2080022,757623,3
2080022,715747,1
2080022,141059,1
2080023,618175,2
2080023,838648,1
2080023,320661,5
2080024,998089,4
2080024,945822,2
2080024,922448,2
2080025,927496,3
2080025,362728,2
2080025,884985,2
2080025,495785,2
2080025,683705,4
2080025,557605,1
2080025,697346,4
2080026,7789,3
2080026,350767,2
2080027,548054,3
2080027,44643,3
2080027,664160,1
2080028,709827,2
2080028,177286,5
2080028,416479,1
2080029,902453,4
2080029,638782,1
2080029,87393,2
2080029,378343,3
2080030,402105,4
2080030,544171,3
2080030,973458,3
2080031,871961,2
2080031,338343,1
2080031,569941,2
2080031,434581,3
2080031,719639,2
2080031,519270,2
2080031,131473,1
2080032,797052,5
2080032,478435,3
2080032,996943,1
2080032,872874,4
2080032,582143,5
2080032,325350,5
2080032,153425,2
2080033,574476,1
2080033,744116,4
2080033,885664,3
2080033,394197,2
2080033,256385,4
2080033,786818,3
2080033,823784,4
2080033,519388,2
2080034,561133,3
2080035,370860,4
2080035,934949,1
2080035,216387,3
2080035,683910,1
2080035,106643,2
2080035,614878,4
2080035,213267,1
2080036,194827,1
2080036,675492,2
2080036,637273,3
2080037,594572,3
2080037,218885,5
2080038,396567,1
2080038,278424,4
2080038,572418,5
2080038,709173,2
2080038,381755,1
2080038,774380,3
2080038,427364,2
2080038,432657,4
2080039,343282,2
2080039,320980,5
2080039,92877,5
2080039,657133,2
2080039,959921,5
2080039,193261,4
2080039,205783,1
2080039,244621,3
2080039,578074,5
2080040,519049,4
2080040,291093,4
2080040,478428,2
2080040,767672,2
2080040,865273,1
2080040,540353,5
2080040,43726,1
2080041,274359,4
2080041,431019,2
2080041,631207,3
2080041,233830,4
2080041,562060,2
2080041,114845,3
2080041,23650,3
2080042,690189,3
2080042,208937,1
2080042,215524,5
2080042,722575,4
2080042,337093,2
2080042,57361,4
2080042,210867,2
2080042,55077,3
2080043,872348,2
2080044,184477,2
2080045,127210,4
2080045,118169,2
2080045,313263,4
2080045,39893,1
2080045,934433,3
2080045,381839,4
2080046,796367,4
2080046,625443,5
2080046,416949,5
2080046,166127,3
2080046,227154,5
2080046,114983,3
2080046,146237,1
2080046,184018,1
2080046,182157,2
2080047,811433,3
2080047,811912,3
2080047,192673,3
2080047,993779,2
2080047,168991,3
2080048,697642,2
2080049,160058,4
2080050,195730,1
2080050,692645,1
2080050,145982,2
2080050,866179,1
2080050,870762,1
2080051,579082,2
2080052,73967,2
2080053,66007,2
2080053,612985,5
2080053,654421,2
2080053,224240,5
2080053,661284,3
2080053,788969,5
2080053,498689,4
2080053,106100,2
2080053,887099,3
2080054,584453,3
2080054,802369,4
2080054,932688,3
2080054,843077,1
2080054,565067,5
2080055,180798,1
2080055,571029,2
2080055,798827,2
2080055,754004,4
2080055,34875,3
2080056,135509,5
2080056,866027,5
2080056,305608,1
2080056,89240,1
2080056,875252,5
2080056,551365,2
2080056,304978,4
2080056,683045,5
2080056,931079,3
2080057,407114,4
2080057,326149,1
2080057,312303,1
2080058,783016,2
2080059,239397,2
2080059,735020,4
2080059,328187,3
2080059,885663,3
2080059,236361,1
2080059,253215,2
2080060,103794,2
