orderID,productID,quantity
3480000,475296,4
3480000,608552,3
3480001,227700,2
3480001,723483,4
3480002,842249,1
3480002,524235,2
3480002,459525,4
3480003,569618,3
3480003,844411,1
3480003,30050,4
3480003,673275,2
3480003,814653,4
3480003,645892,5
3480003,626917,5
3480004,410968,4
3480004,35674,5
3480004,315728,3
3480005,120115,3
3480005,970632,2
3480005,374867,2
3480006,258466,1
3480006,72792,5
3480007,331848,1
3480007,837073,1
3480007,720853,3
3480007,517688,2
3480007,628879,2
3480007,265614,3
3480008,473637,2
3480008,583242,3
3480008,932234,2
3480008,426189,2
3480008,575671,5
3480008,528745,4
3480008,87133,2
3480009,19457,5
3480009,497988,4
3480009,855558,5
3480009,93079,5
3480009,674682,1
3480009,965992,1
3480010,42281,3
3480010,707889,5
3480010,981052,5
3480010,46865,1
3480010,773219,5
3480010,492940,4
3480010,898940,2
3480010,252435,4
3480010,914835,1
3480011,519712,3
3480011,331202,4
3480011,952087,3
3480011,722051,2
3480012,870480,4
3480012,460079,3
3480012,198257,3
3480012,259087,1
3480012,684321,2
3480012,558521,1
3480012,539003,5
3480012,832066,2
3480013,103075,1
3480013,263500,2
3480013,60372,2
3480013,274124,3
3480013,63411,3
3480013,579294,3
3480013,709221,4
3480014,365622,5
3480014,140234,1
3480014,867477,3
3480014,976421,3
3480014,63789,2
3480014,246540,2
3480014,572036,3
3480015,877307,1
3480015,443165,1
3480015,542933,5
3480016,305685,4
3480016,79988,4
3480016,298549,1
3480016,783811,2
3480016,289701,1
3480017,411149,5
3480018,120937,3
3480018,287166,5
3480018,347509,5
3480018,428945,4
3480018,410292,3
3480018,806268,1
3480018,84756,3
3480018,849704,4
3480019,194104,4
3480019,223185,2
3480019,374922,2
3480019,330283,2
3480019,92230,4
3480019,994022,5
3480019,706064,3
3480019,432400,5
3480020,756581,4
3480020,462820,3
3480020,958311,4
3480020,633084,2
3480020,114764,4
3480020,904587,3
3480020,116867,4
3480020,64554,2
3480020,257389,5
3480021,736088,3
3480021,6487,5
3480021,489662,2
3480021,418036,2
3480021,915874,4
3480021,745227,1
3480021,354957,5
3480021,786487,3
3480022,442070,2
3480022,316454,5
3480022,111894,4
3480022,788452,4
3480022,152526,1
3480022,78053,2
3480022,221,5
3480022,853857,5
3480022,241507,3
3480023,810860,2
3480023,111878,1
3480023,712518,4
3480023,760125,5
3480023,922400,2
3480024,169515,4
3480024,440587,1
3480024,753114,2
3480024,144416,4
3480024,299388,5
3480024,653706,2
3480024,373736,5
3480024,251910,3
3480024,489317,4
3480025,999146,1
3480025,517161,1
3480025,476783,1
3480025,823870,1
3480026,204773,3
3480026,804762,2
3480027,606247,4
3480028,410582,1
3480028,152429,4
3480028,312490,5
3480028,968069,3
3480029,783255,2
3480029,26176,1
3480029,652374,4
3480029,614965,1
3480030,811721,2
3480030,369425,1
3480030,25813,2
3480030,289303,3
3480031,961535,2
3480031,398875,4
3480031,245616,3
3480032,236984,4
3480032,159683,5
