orderID,productID,quantity
2680000,612008,2
2680000,662973,3
2680000,650344,3
2680000,285838,1
2680000,290536,5
2680001,697466,5
2680001,572089,1
2680001,818985,5
2680002,359830,3
2680002,977776,4
2680002,173870,3
2680002,603963,1
2680002,935362,3
2680002,597011,2
2680002,122960,1
2680002,597700,2
2680003,944211,4
2680003,220743,4
2680003,538015,1
2680003,552610,2
2680003,522486,5
2680004,860905,1
2680004,494638,4
2680004,343385,4
2680004,358936,3
2680004,551559,2
2680004,347833,1
2680004,889306,2
2680004,798260,2
2680004,885470,4
2680005,32595,1
2680005,299889,5
2680005,850138,5
2680005,219064,5
2680006,479051,4
2680006,261151,3
2680006,170483,4
2680007,372822,3
2680007,788737,3
2680007,706184,5
2680007,501971,2
2680008,351308,4
2680008,207931,5
2680008,2964,2
2680008,179261,3
2680008,215178,1
2680008,232373,5
2680008,90821,5
2680008,370082,2
2680009,190611,1
2680009,637701,3
2680009,441636,5
2680009,339874,1
2680009,996698,1
2680010,595273,5
2680010,518109,1
2680010,923845,1
2680010,99477,4
2680010,966760,4
2680010,944411,1
2680010,632169,4
2680011,493105,3
2680011,417703,5
2680011,728419,3
2680011,565050,5
2680011,780250,1
2680011,638190,2
2680011,487324,5
2680011,623941,5
2680011,126829,5
2680012,222896,1
2680012,70898,1
2680012,767844,2
2680012,826552,3
2680012,722382,2
2680012,811030,4
2680012,563410,4
2680012,943020,3
2680013,838898,4
2680013,719791,1
2680013,351914,5
2680013,428259,3
2680013,858994,2
2680013,518649,5
2680014,487666,1
2680014,814239,5
2680014,654704,1
2680014,123579,4
2680014,473787,3
2680014,239245,5
2680014,830384,1
2680015,290185,5
2680015,793809,4
2680015,703703,1
2680015,228286,4
2680015,125986,5
2680015,894381,4
2680015,678308,5
2680015,517694,1
2680015,628597,2
2680016,481593,3
2680016,914547,3
2680016,108286,5
2680016,647499,2
2680016,143543,5
2680016,668977,3
2680016,569133,2
2680016,984792,1
2680017,632318,2
2680017,488170,4
2680017,561384,3
2680017,350543,3
2680018,571361,2
2680018,121988,3
2680018,14935,5
2680018,52553,1
2680018,781821,2
2680018,767909,1
2680018,839197,5
2680018,34530,1
2680018,708705,5
2680019,768480,2
2680019,908822,1
2680019,259797,4
2680019,267190,5
2680019,657411,4
2680019,401095,5
2680019,684351,2
2680020,783605,2
2680020,471671,5
2680020,283138,2
2680021,239989,1
2680021,284836,3
2680021,832559,3
2680021,96513,4
2680021,379789,1
2680022,250535,2
2680022,806372,2
2680022,874472,5
2680022,322024,2
2680022,847920,3
2680022,476957,4
2680022,150084,2
2680023,488737,3
2680023,260777,3
2680023,131013,1
2680024,744425,3
2680024,763436,2
2680024,964368,5
2680025,497636,1
2680025,984833,3
2680025,47528,4
2680025,418967,2
2680025,59731,3
2680025,212838,1
2680025,744886,2
2680025,524895,2
2680025,678883,4
2680026,774382,4
2680026,45716,3
2680026,646503,5
2680026,267861,2
2680026,884597,5
2680026,103592,2
2680027,293709,4
2680027,759036,2
2680027,330797,2
2680027,72391,5
2680027,430412,4
2680027,947269,4
2680027,234880,3
2680028,616241,4
2680028,546789,1
2680028,824818,1
2680028,264448,3
2680028,11880,3
2680028,168604,2
2680028,599387,1
2680029,688030,5
2680029,44269,2
2680029,193848,3
2680029,838767,2
2680029,91088,1
2680029,401645,4
2680029,972785,5
2680029,131986,5
2680029,270445,3
2680030,950087,4
2680030,593230,1
2680030,161189,5
2680031,74461,2
2680031,348416,1
2680031,341328,1
2680031,773325,2
2680031,241117,1
2680031,680015,1
2680031,491620,1
2680032,83899,5
2680032,872355,3
2680032,951648,1
2680032,211797,1
2680032,55563,5
2680032,377558,1
2680032,780517,2
2680032,98459,5
2680033,952479,2
2680033,39074,2
2680033,302523,2
2680033,770018,4
2680033,613760,3
2680034,319737,3
2680034,870430,5
