orderID,productID,quantity
3600000,358506,4
3600000,810832,3
3600001,816016,3
3600002,610266,3
3600002,131590,2
3600003,890630,1
3600003,62444,3
3600003,31392,2
3600003,327856,3
3600003,553840,1
3600003,382414,1
3600004,238647,3
3600004,145880,1
3600004,576968,5
3600004,591489,1
3600004,496516,4
3600004,752330,2
3600005,263644,2
3600005,704755,5
3600005,480587,5
3600005,348506,1
3600005,318534,3
3600006,672133,3
3600006,886216,5
3600006,152080,3
3600006,514551,4
3600006,200874,3
3600007,944600,2
3600007,577107,3
3600007,710501,2
3600007,454773,2
3600007,250796,2
3600007,704494,1
3600007,555551,1
3600007,771835,4
3600008,392624,2
3600008,358077,4
3600008,717281,5
3600008,989385,5
3600008,697733,3
3600008,898590,2
3600009,484015,2
3600009,93164,4
3600009,634327,5
3600009,249833,2
3600009,43129,4
3600009,382035,1
3600009,209416,4
3600009,810322,5
3600009,357057,3
3600010,717231,4
3600010,431687,5
3600011,808071,1
3600012,861963,1
3600012,615758,4
3600012,908112,2
3600012,523797,2
3600012,435954,1
3600012,666399,5
3600012,886996,3
3600013,862162,1
3600013,579611,4
3600013,515464,5
3600013,906560,5
3600013,644038,5
3600013,705780,2
3600013,567701,1
3600013,230387,5
3600013,753086,2
3600014,476385,5
3600014,391971,4
3600014,290799,1
3600014,983073,2
3600014,439630,5
3600014,123345,5
3600015,542623,1
3600015,169794,5
3600015,938162,1
3600015,866584,2
3600015,109909,2
3600016,287810,5
3600016,630390,2
3600016,605525,3
3600016,567462,3
3600016,873652,3
3600016,642901,1
3600016,106377,3
3600017,259597,5
3600018,757509,2
3600018,883233,4
3600018,820002,1
3600018,679568,3
3600019,141691,3
3600019,223575,5
3600019,14637,2
3600019,758384,4
3600019,167635,2
3600019,756315,5
3600019,486662,4
3600020,467160,3
3600021,120043,4
3600021,316336,3
3600022,334618,3
3600022,137472,5
3600022,43842,4
3600022,504455,4
3600022,251119,1
3600022,386029,3
3600023,172607,5
3600024,903541,3
3600024,221552,2
3600024,574739,4
3600024,948082,2
3600024,249758,4
3600024,38263,3
3600025,534223,4
3600025,664553,1
3600025,109933,1
3600025,11523,4
3600025,588431,1
3600026,579479,5
3600026,608665,2
3600026,868028,5
3600026,470048,5
3600026,310605,5
3600026,304669,3
3600026,914644,1
3600026,596926,2
3600027,26050,5
3600027,878734,3
3600027,551888,5
3600027,265489,2
3600027,9686,5
3600027,371757,5
3600027,294602,3
3600027,208911,4
3600028,637774,4
3600028,240828,5
3600028,17298,3
3600028,172033,5
3600029,525672,4
3600029,335792,5
3600029,494823,4
3600029,324549,5
3600029,648022,5
3600029,188498,3
3600029,522917,4
3600029,364714,2
3600030,37384,5
3600031,188480,4
3600031,256123,3
3600032,170829,3
3600032,60109,2
3600032,1818,2
3600032,991593,2
3600032,720406,4
3600032,438772,5
3600032,250618,1
3600032,964261,1
3600032,229508,3
3600033,517715,5
3600033,644078,3
3600033,798956,1
3600033,12990,1
3600033,684658,2
3600034,710269,2
3600034,803797,1
3600034,792574,2
3600034,764062,2
3600034,872731,3
3600034,577593,3
3600034,250078,1
3600034,704584,3
3600035,225145,4
3600035,767426,2
3600036,695644,2
3600036,310117,4
3600036,271055,5
3600036,128533,4
3600036,366228,5
3600036,545203,4
3600036,983462,2
3600036,413813,3
3600036,307677,3
3600037,234345,5
3600037,502742,4
3600037,598149,4
3600037,185518,5
3600038,471171,3
3600038,331130,4
3600038,767278,2
3600038,753723,3
3600038,457170,4
3600038,251276,5
3600039,736463,5
3600039,40118,2
3600039,142841,2
3600039,985239,4
3600039,967487,5
3600039,570219,1
3600040,149766,4
3600040,328305,4
3600040,578788,2
3600040,94438,3
3600040,813903,4
3600041,926616,5
3600041,988887,5
3600041,690360,3
3600041,114660,5
3600041,807353,3
3600041,390635,4
3600042,953105,3
3600042,502104,1
3600042,618267,2
3600042,817635,5
3600043,144770,2
3600043,669043,3
3600044,541875,5
3600044,434826,1
3600044,254680,1
3600045,729895,4
3600045,612220,2
3600045,64694,2
3600045,334363,3
3600045,861047,4
3600045,68408,3
3600046,200146,3
3600046,814130,4
3600046,580009,1
3600046,619452,1
3600046,505888,5
3600046,434758,1
3600046,757081,4
3600047,26697,2
3600047,65531,1
3600047,100834,1
3600047,752179,3
3600047,373177,2
3600047,247134,2
3600047,278746,1
3600047,283868,1
3600048,541765,5
3600048,229037,3
3600048,120481,3
3600048,276002,3
3600048,349240,3
3600048,613697,4
3600048,87857,1
3600048,992275,2
3600048,470154,1
3600049,73905,5
3600049,230434,5
3600049,592734,2
3600049,851785,1
3600049,634735,4
3600049,837786,4
3600049,200626,3
3600049,746091,4
3600050,691016,1
3600050,302122,3
3600050,996995,2
3600050,205030,2
3600050,187029,2
3600050,118882,4
3600050,194218,5
3600050,316258,1
3600050,581159,1
3600051,352454,4
3600051,8345,3
3600051,890579,4
3600051,858694,2
3600051,424688,4
3600051,471725,1
3600051,222448,1
3600051,687080,1
3600052,838026,5
3600052,60084,2
3600052,677027,3
3600052,9789,5
3600052,769841,3
3600052,246922,4
3600052,688236,2
3600052,863883,3
3600052,673923,5
3600053,147245,1
3600053,248810,5
3600053,128613,2
3600054,998366,5
3600054,609895,1
3600054,568732,1
3600054,944749,5
3600054,719734,2
3600054,274483,5
3600054,86512,3
3600054,732630,4
3600055,27363,3
3600055,144267,2
3600055,973377,4
3600055,498341,1
3600055,835606,5
3600055,931076,5
3600055,532714,3
3600055,681982,1
3600055,514962,3
3600056,681796,4
3600056,163537,3
3600057,130970,2
3600057,260315,1
3600057,605290,5
