orderID,productID,quantity
4600000,63789,5
4600000,992626,2
4600000,863323,3
4600000,433622,5
4600000,209742,5
4600000,889211,3
4600000,434906,1
4600000,203342,3
4600000,268260,2
4600001,413586,3
4600001,934284,1
4600001,529884,1
4600001,43134,3
4600001,610342,1
4600001,468147,3
4600001,916373,2
4600001,660503,5
4600002,664552,4
4600002,706522,5
4600002,800849,2
4600002,104055,5
4600003,85517,5
4600003,584460,2
4600003,766447,3
4600004,906324,4
4600005,342330,3
4600005,253939,4
4600005,527655,1
4600005,591530,5
4600005,771487,2
4600005,733320,1
4600005,945520,2
4600005,595529,5
4600006,792486,1
4600006,531829,4
4600006,492046,4
4600006,162376,2
4600006,151074,5
4600006,967433,3
4600007,527649,2
4600008,127823,4
4600008,145008,2
4600008,1976,1
4600008,983033,2
4600008,384706,5
4600009,700661,5
4600009,585943,5
4600009,17836,5
4600009,778335,1
4600010,622403,3
4600010,570915,2
4600010,22814,1
4600010,297824,2
4600010,399227,3
4600011,510256,5
4600011,776331,3
4600012,970055,1
4600012,559762,5
4600012,47078,2
4600013,500685,3
4600013,894269,5
4600013,772059,4
4600013,528954,2
4600013,797427,1
4600013,882666,2
4600013,389672,5
4600013,840893,3
4600013,333174,5
4600014,960569,4
4600014,972384,5
4600014,245082,3
4600015,564647,4
4600015,640194,2
4600015,968083,4
4600015,573448,1
4600015,367594,4
4600015,696511,2
4600016,687493,5
4600016,934726,1
4600016,630353,4
4600016,193317,5
4600016,887272,3
4600016,752781,5
4600016,642939,4
4600016,252486,3
4600016,854922,4
4600017,734059,5
4600017,279672,1
4600017,652503,1
4600017,681402,5
4600017,472713,5
4600017,711441,2
4600017,822679,5
4600017,876943,3
4600018,161915,3
4600018,16688,3
4600018,435962,5
4600018,613297,3
4600018,432014,2
4600018,572340,4
4600019,676793,3
4600019,546480,5
4600019,843354,2
4600019,343270,5
4600019,553206,2
4600019,272046,1
4600019,485453,4
4600020,885812,3
4600020,461936,5
4600020,815853,5
4600021,769179,4
4600021,287562,2
4600021,550321,4
4600021,287434,2
4600021,730332,4
4600021,610326,2
4600021,645279,2
4600021,126933,5
4600022,26135,1
4600022,986122,1
4600022,361655,3
4600022,803138,5
4600022,475937,4
4600023,806132,2
4600023,260854,5
4600024,386824,3
4600025,648306,1
4600025,944772,4
4600025,533630,1
4600026,81131,4
4600026,86790,2
4600027,621823,4
4600027,174630,4
4600027,360406,4
4600027,226732,2
4600028,403015,1
4600028,331462,1
4600028,137321,4
4600028,325348,2
4600029,891229,2
4600029,442903,5
4600029,913277,4
4600029,112491,2
4600029,730615,2
4600029,112932,2
4600029,704240,4
4600030,130233,2
4600030,487738,5
4600030,555318,3
4600031,501310,2
4600031,964100,1
4600031,175153,5
4600031,686956,3
4600031,277071,1
4600032,17095,2
4600032,598635,1
4600032,528643,5
4600032,164711,1
4600032,751142,3
4600032,759603,4
4600032,423187,3
4600032,801880,5
4600032,842188,4
4600033,99263,5
4600033,916888,2
4600033,585065,4
4600033,115831,5
4600033,882068,1
4600033,379106,3
4600034,911046,5
4600034,187932,3
4600034,270143,2
4600034,866918,3
4600034,210328,4
4600035,410917,1
4600035,14538,5
4600036,267686,2
4600036,739811,3
4600037,979057,1
4600037,253363,5
4600037,819036,5
4600038,282340,5
4600038,475733,4
4600038,532664,1
4600039,935490,5
4600039,574050,5
4600039,999041,2
4600040,154109,1
4600040,936348,2
4600041,194807,4
4600042,969934,2
4600042,106231,5
4600042,790160,2
4600042,599107,4
4600042,758395,2
4600043,612533,3
4600043,643299,5
4600043,225282,2
4600043,671257,5
4600043,421025,5
4600043,879994,1
4600044,820679,3
4600044,187507,1
4600045,868233,1
4600045,775620,5
4600045,383566,5
4600045,452754,2
4600045,8405,2
4600045,496302,1
4600045,852907,1
4600046,819115,3
4600046,966628,5
4600046,504710,4
4600046,463654,3
4600046,920196,2
4600046,809584,3
4600046,441010,2
4600047,959337,4
4600047,286346,3
4600047,14195,4
4600047,178009,1
4600047,657546,5
4600047,259529,2
4600047,329583,5
4600047,745880,3
4600048,426663,5
4600049,590703,5
4600050,780747,2
4600050,651762,3
4600050,483593,1
4600050,638290,4
4600050,131861,5
4600050,593643,2
4600050,307750,3
4600051,469404,1
4600051,88605,3
4600051,296799,5
4600051,544052,1
4600051,913787,5
4600051,841365,3
4600051,260411,2
4600051,438965,2
4600051,429176,5
4600052,739037,5
4600052,605333,4
4600053,559722,2
4600053,535127,3
4600053,209971,3
4600053,283733,1
4600053,75933,5
4600053,332818,5
4600054,115467,5
4600055,651342,2
4600055,107506,4
4600055,81834,4
4600055,515388,3
4600055,512270,3
4600055,592992,5
4600055,806819,4
4600056,951526,1
4600056,308178,5
4600056,895248,4
4600056,722760,5
4600056,730644,4
4600056,412233,2
4600056,381734,4
4600057,491063,4
4600058,200533,2
4600058,257235,4
4600058,539610,2
4600059,221687,5
4600059,214609,5
4600059,491742,1
4600059,9193,5
4600059,893917,3
4600059,58845,4
4600059,55126,5
4600060,138467,1
