orderID,productID,quantity
2840000,916870,3
2840000,381097,1
2840000,426247,3
2840000,932627,5
2840000,356411,5
2840000,143332,2
2840000,15747,5
2840001,161454,1
2840001,566459,1
2840001,158038,2
2840001,708286,3
2840001,810008,4
2840001,512911,2
2840002,378414,5
2840003,355877,3
2840003,16238,4
2840003,476898,5
2840004,211238,3
2840004,441195,3
2840004,552127,5
2840004,772684,3
2840004,191663,1
2840004,836968,2
2840005,193851,1
2840005,347251,4
2840005,428254,2
2840005,986461,2
2840006,814445,4
2840006,28658,1
2840007,15705,5
2840008,413665,4
2840008,957749,3
2840009,705082,2
2840009,273968,3
2840009,779998,1
2840009,95298,1
2840010,726365,2
2840010,230109,1
2840010,216679,2
2840010,497974,1
2840011,226555,1
2840011,642555,4
2840011,152727,5
2840011,743665,4
2840011,286314,5
2840011,790315,5
2840011,314945,1
2840011,955730,3
2840012,982111,5
2840012,596910,5
2840012,851298,2
2840012,750496,1
2840012,284101,3
2840012,91559,4
2840012,454892,5
2840012,978556,1
2840013,748613,4
2840013,272362,3
2840013,821951,1
2840013,879740,2
2840013,800851,5
2840013,779380,3
2840013,553179,1
2840013,386862,3
2840014,757664,4
2840014,210669,2
2840014,2001,1
2840014,142067,3
2840014,223823,1
2840014,817201,5
2840014,444485,5
2840015,34113,3
2840015,791514,1
2840015,633251,3
2840015,597343,3
2840015,476676,1
2840016,297274,4
2840016,994426,5
2840016,809012,1
2840016,436254,1
2840016,66095,3
2840016,55548,2
2840016,57328,4
2840016,512870,2
2840017,951946,1
2840017,697687,5
2840017,593110,3
2840018,510857,1
2840019,477393,5
2840020,68241,5
2840020,892442,3
2840020,81681,5
2840020,576503,2
2840021,453149,5
2840021,585239,5
2840021,127515,1
2840021,245805,1
2840021,610069,2
2840021,329542,4
2840021,974831,4
2840021,157351,2
2840021,772003,3
2840022,884365,5
2840022,94249,2
2840022,930514,4
2840022,16294,2
2840022,866359,3
2840022,730666,1
2840022,889916,2
2840022,901818,2
2840023,427503,3
2840023,682146,1
2840024,703262,5
2840024,246987,3
2840024,203553,2
2840024,125255,1
2840024,959543,1
2840024,553072,4
2840024,983326,1
2840024,841972,4
2840025,67834,4
2840025,309345,5
2840025,438936,4
2840025,568185,5
2840025,502640,5
2840025,246803,3
2840025,973255,4
2840025,314492,4
2840026,50497,3
2840026,490062,4
2840026,66611,2
2840026,957566,2
2840027,647504,4
2840027,564237,3
2840027,583511,1
2840027,229683,5
2840027,739122,3
2840028,553702,4
2840028,190155,1
2840028,819902,2
2840028,735192,5
2840028,590718,4
2840028,392448,2
2840028,619028,2
2840029,997810,5
2840029,523102,5
2840029,958143,4
2840029,173824,4
2840030,316909,4
2840030,35892,5
2840030,928461,2
2840030,936760,1
2840030,43226,5
2840030,570226,5
2840030,829929,5
2840030,815658,1
2840031,670628,4
2840032,522852,3
2840032,585780,3
2840032,113737,2
2840032,983037,3
2840032,925216,3
2840032,336644,5
2840032,776212,2
2840032,154348,1
2840032,433828,4
2840033,26368,4
2840034,8084,4
2840034,30169,4
2840034,781002,4
2840034,145160,4
2840034,147282,2
2840034,356031,4
2840034,672190,2
2840034,45171,5
2840035,812594,3
2840035,307428,5
2840035,849215,4
2840035,684662,1
2840035,813610,5
2840035,674952,5
2840036,269772,3
2840036,338430,2
2840036,317890,5
2840036,360161,3
2840037,867383,3
2840037,79159,4
2840037,805274,1
2840037,223410,4
2840038,668777,2
2840038,170658,1
2840038,514090,1
2840038,583216,3
2840038,829525,1
2840038,533775,5
2840038,942678,3
2840039,28355,3
2840039,168921,3
2840039,877659,4
2840039,686362,5
2840040,238910,2
2840040,993638,2
2840040,363610,3
2840040,595928,1
2840040,842113,4
2840040,582828,2
2840040,142395,1
2840040,726145,3
2840041,712282,1
2840041,692860,1
2840041,449846,5
2840041,577042,4
2840042,152571,5
2840042,968196,3
2840042,197430,4
2840042,757351,4
2840042,329899,3
2840042,10671,3
2840042,35185,3
2840042,777695,1
2840042,805831,4
2840043,167989,2
2840043,476681,4
2840043,242442,1
2840043,474164,5
2840043,801466,1
2840044,766568,3
2840045,813066,4
2840045,815518,3
2840045,40449,3
2840045,724889,5
2840046,11694,1
2840046,996278,1
2840046,862097,2
2840046,62892,1
2840046,42997,2
2840046,766345,5
2840046,453199,4
2840047,412366,3
2840047,451637,3
2840047,596043,2
2840047,590124,4
2840047,406530,1
2840047,616866,2
2840048,387167,2
2840048,805608,5
2840048,614046,2
2840048,279984,2
2840048,664936,5
2840049,294650,2
2840049,568890,4
2840049,908201,1
2840049,984052,5
2840049,472109,4
2840050,798472,2
2840050,63805,5
2840050,577026,5
2840050,247992,3
2840050,361777,4
2840050,201621,4
2840050,994793,5
2840051,697915,3
2840051,127778,2
2840051,242003,4
2840051,514269,3
2840051,294083,2
2840052,307534,2
2840052,78933,5
2840052,84847,2
2840052,778478,5
2840052,18607,5
2840052,744308,1
2840053,144526,3
2840053,989573,4
2840053,446523,2
2840053,547347,2
2840054,710747,2
2840054,591965,5
2840054,806006,2
2840054,344601,5
2840054,800433,4
2840055,957452,1
2840055,625599,2
2840055,89117,4
2840055,263045,4
2840056,343826,1
2840056,917708,2
2840056,727236,1
2840056,855652,5
2840056,500582,5
2840056,354413,5
2840056,505775,1
2840056,847927,3
2840056,644412,3
2840057,638384,1
2840057,772632,4
2840057,267715,2
2840057,854274,5
2840057,435743,4
2840057,960915,1
2840057,955034,2
2840058,236164,3
2840058,830662,4
2840058,894971,3
2840058,338053,5
2840058,540974,2
2840058,444879,4
2840059,484833,1
2840059,925835,4
2840059,525688,3
2840060,289797,4
2840060,471060,4
2840060,41785,2
2840060,546787,2
2840060,991912,4
2840060,826903,3
2840060,728942,4
2840060,692064,4
2840060,171151,4
2840061,964280,1
2840061,574938,2
2840061,992417,1
2840061,239127,4
2840061,295999,5
2840061,682481,4
2840062,867302,1
2840062,593122,5
2840062,646485,3
2840062,986209,1
2840062,637538,4
2840062,274378,3
2840062,953510,1
2840062,953128,1
2840062,4398,4
2840063,638462,5
2840064,647291,5
2840064,985888,4
2840065,905250,1
2840065,788763,1
2840065,79272,1
2840065,179751,2
2840066,6427,4
2840066,565884,2
2840067,970480,5
2840067,309536,5
2840068,738856,5
2840068,582183,5
2840069,723504,1
2840069,363217,4
2840070,933593,1
2840070,703633,2
2840070,126051,5
2840070,726091,3
2840071,495713,2
2840071,159309,1
2840071,296053,5
2840071,491718,2
2840071,40654,3
2840072,280828,4
2840072,817605,2
2840072,166001,4
2840073,775660,5
2840073,711875,5
2840073,423216,1
2840073,530371,3
2840073,662205,5
2840073,687533,1
2840073,572780,4
2840073,981588,3
2840073,468151,2
