orderID,productID,quantity
3120000,895366,2
3120000,722364,2
3120000,758019,5
3120000,423693,5
3120000,642255,2
3120000,923518,4
3120000,605997,4
3120001,465509,2
3120001,140261,2
3120001,985144,2
3120001,693239,5
3120001,452350,5
3120001,465688,3
3120001,52760,2
3120001,709517,3
3120002,573997,1
3120002,61088,3
3120002,475205,4
3120002,493103,5
3120003,341254,3
3120003,446456,2
3120003,602321,1
3120003,571586,4
3120004,745415,1
3120004,448370,3
3120004,208308,4
3120004,331191,1
3120004,839289,3
3120004,419682,5
3120005,295230,2
3120005,585985,1
3120005,460104,4
3120005,558822,5
3120005,906114,1
3120005,277229,1
3120006,241700,1
3120006,364592,3
3120006,875632,5
3120006,523473,5
3120006,34766,4
3120006,35010,1
3120007,288072,1
3120007,687478,4
3120007,275980,4
3120007,716634,5
3120007,802685,4
3120008,234692,5
3120008,531354,4
3120008,910062,4
3120008,924131,1
3120008,179060,4
3120008,643154,3
3120009,393957,3
3120009,171964,1
3120009,613823,4
3120009,147215,4
3120009,785680,4
3120009,700501,3
3120009,246874,3
3120009,296326,5
3120009,272442,1
3120010,692295,5
3120010,153198,2
3120011,122784,2
3120011,380691,3
3120011,779696,2
3120011,466453,5
3120011,218016,2
3120011,143476,3
3120011,926723,4
3120011,479611,1
3120011,598897,4
3120012,619842,5
3120012,449861,3
3120012,83727,5
3120012,246011,5
3120012,338463,4
3120013,185340,2
3120013,356399,2
3120013,296376,1
3120013,262250,2
3120013,865426,5
3120013,578360,1
3120013,691554,1
3120013,170903,5
3120014,156930,4
3120014,23095,2
3120014,780770,2
3120014,224675,3
3120014,135458,3
3120014,93229,1
3120014,908598,2
3120014,642393,2
3120014,126155,5
3120015,321331,3
3120015,972881,5
3120015,312752,5
3120015,181495,2
3120015,130330,2
3120015,528024,2
3120015,403942,3
3120015,875760,1
3120015,224111,3
3120016,266473,1
3120016,551944,2
3120016,928540,5
3120017,185808,4
3120017,373386,3
3120017,897840,1
3120017,27958,5
3120017,627896,1
3120017,851641,2
3120018,850249,2
3120018,522360,5
3120018,735053,1
3120018,271540,5
3120018,187649,2
3120018,22655,5
3120018,101015,4
3120018,162612,5
3120018,51133,5
3120019,895149,1
3120020,666608,1
3120020,369520,3
3120020,352248,2
3120020,45964,1
3120020,978488,2
3120020,366311,5
3120020,488625,5
3120021,963148,5
3120021,861993,1
3120021,724697,3
3120022,935282,1
3120022,172839,3
3120022,634896,2
3120022,458904,4
3120022,665896,1
3120022,812912,1
3120023,12710,4
3120023,303670,3
3120024,678539,5
3120024,442839,1
3120024,391968,3
3120024,496646,5
3120024,251778,2
3120024,122341,4
3120025,205287,4
3120025,320030,1
3120025,278475,1
3120025,373842,5
3120025,955235,3
3120025,792709,3
3120025,264385,1
3120026,477158,5
3120026,223083,5
3120026,898949,4
3120026,308413,2
3120026,978396,1
3120026,119528,2
3120027,4458,2
3120027,337320,2
3120027,237493,2
3120027,520598,4
3120027,668298,2
3120027,151889,2
3120027,727924,3
3120027,330728,2
3120028,549360,1
3120028,859910,1
3120028,300061,1
3120028,777414,5
3120028,915160,2
3120028,873219,4
3120029,167179,3
3120030,45637,4
3120031,495548,3
3120031,789498,2
3120031,282413,2
3120031,617340,4
3120031,610586,4
3120031,904077,4
3120031,650485,2
3120031,301297,4
3120032,683944,3
3120032,222678,4
3120032,480128,3
3120032,181357,4
3120032,420587,2
3120033,439610,2
3120033,44391,5
3120033,770481,3
3120033,730389,4
3120033,293144,4
3120033,812085,1
3120033,108117,4
3120034,543734,4
3120034,54315,1
3120034,773271,3
3120034,227564,5
3120034,192006,3
3120035,778694,5
3120035,896261,1
3120035,336152,1
3120035,927798,2
3120036,832418,4
3120036,406255,2
3120036,436509,4
3120036,884547,2
3120036,304577,1
3120036,484965,1
3120036,512466,5
3120037,987718,1
3120037,707456,5
3120037,716179,2
3120037,789450,4
3120038,425577,5
3120038,92308,2
3120038,676084,2
3120038,398226,1
3120038,485026,4
3120038,764280,4
3120038,655239,5
3120038,29688,1
3120038,537479,3
3120039,539462,1
3120039,829616,3
3120039,565090,2
3120039,457494,3
3120039,987771,5
3120040,92164,5
3120040,820870,3
3120040,189152,1
3120040,754269,3
3120040,618686,2
3120041,43708,3
3120041,988074,2
3120041,784346,5
3120042,639587,1
3120042,642228,3
3120042,501264,4
3120042,458081,2
3120043,347929,3
3120043,493054,3
3120043,618622,3
3120043,888917,2
3120043,64205,2
3120043,901388,5
3120044,836331,2
3120044,500476,5
3120044,619617,1
3120045,597273,1
3120045,878639,2
3120046,806371,3
3120046,60024,3
3120046,342671,2
3120047,933168,5
3120047,617121,1
3120047,136592,2
3120047,673711,5
3120047,774349,5
3120047,983279,4
3120047,634459,5
3120048,664793,1
3120048,446982,5
3120048,417333,5
3120049,880183,4
3120050,965113,4
3120050,390928,1
3120051,833366,1
3120051,441338,5
3120051,602483,3
3120051,184993,4
3120051,104455,3
3120052,570040,1
3120052,21342,3
3120052,836358,5
3120052,543290,5
3120052,507579,2
3120052,967580,3
3120052,547980,1
3120052,415407,4
3120053,973476,5
3120053,907468,1
3120053,33909,3
3120053,12466,5
3120053,731727,3
3120054,759136,4
3120055,115082,1
3120055,523200,1
3120055,346221,5
3120055,976205,5
3120056,12834,2
3120056,913336,2
3120056,656301,5
3120056,716842,3
3120056,841617,3
3120056,738147,1
3120056,160993,4
3120056,257755,3
3120057,293345,4
3120057,204871,2
3120057,910642,1
3120057,478827,2
3120057,932243,5
3120057,609154,4
3120057,980668,5
3120057,491795,2
3120057,27859,4
3120058,444160,5
3120058,442868,3
3120058,230924,2
3120058,47891,2
3120058,816684,4
3120058,249185,3
3120058,706325,5
3120058,120015,5
3120058,891214,2
3120059,894956,5
3120059,509825,4
3120059,972392,2
3120059,122112,1
3120059,969379,5
3120059,763549,5
3120059,897746,1
3120060,697185,1
3120060,886441,3
3120060,404640,3
3120060,888661,2
3120061,47725,3
3120061,801182,2
3120061,710520,3
3120061,139325,4
3120061,935887,3
3120061,239139,4
3120061,892158,5
3120061,102012,1
3120061,735589,5
3120062,351424,1
3120062,275317,5
3120062,967900,5
3120062,603638,3
3120062,760281,2
3120062,663848,2
3120063,172262,2
3120063,693023,1
3120063,375249,1
3120063,287740,2
3120063,842343,5
3120064,884810,2
3120064,870624,2
3120064,424052,4
3120064,640578,3
3120064,245476,4
3120064,478933,3
3120065,664818,2
3120065,723165,5
3120065,3089,1
3120066,821450,4
3120066,252497,5
3120066,113534,2
3120066,945349,5
3120066,226137,1
3120066,665984,5
3120066,416409,3
3120066,539112,3
3120066,694450,1
3120067,700466,4
3120067,352129,5
3120067,770719,4
3120068,442259,5
3120068,854413,1
3120068,955843,2
3120068,141206,4
3120068,367980,3
3120068,610463,3
3120069,918358,1
3120069,538044,5
3120069,332202,4
3120069,792080,1
3120069,574506,1
3120069,586076,5
3120069,92109,2
3120070,583510,5
3120070,257104,1
3120070,139525,3
3120070,594562,5
3120070,486125,2
3120070,480430,5
3120070,413403,2
3120070,131565,4
3120071,173543,3
3120071,93454,2
3120071,394971,1
3120071,96361,1
3120071,826613,2
3120071,981870,4
3120072,55800,2
3120072,819190,3
3120072,254790,5
3120072,331378,4
3120073,321371,4
3120073,518346,4
3120073,664362,4
3120073,332478,4
3120073,273594,2
3120073,619105,3
3120073,518565,3
3120073,385269,3
3120074,37238,3
3120074,891512,5
3120074,342665,5
3120074,266934,4
3120075,216709,4
3120075,782490,4
3120075,191718,1
3120075,82937,3
3120075,111266,3
3120075,397939,5
3120075,779678,3
3120075,674202,2
3120075,216843,3
3120076,328473,2
3120076,685536,2
3120076,266830,5
3120076,9301,2
3120076,523326,5
3120076,469918,5
3120076,627615,4
3120077,757420,2
3120077,333496,5
3120077,422764,3
3120077,877987,3
3120077,350294,1
3120078,673270,3
3120078,695520,4
3120078,724228,5
3120078,832343,1
3120078,200101,3
3120078,360785,3
3120078,31046,2
3120078,349083,5
3120078,737881,4
3120079,401140,2
3120079,526039,2
3120079,37834,4
3120080,248391,2
3120080,884203,2
3120080,119032,5
3120080,429417,5
3120080,527463,2
3120080,349475,1
3120081,922902,2
3120081,705870,2
3120081,487941,1
3120081,98414,2
3120081,377536,4
3120082,68508,4
3120082,151328,4
3120082,936001,2
3120082,457525,5
3120082,10742,3
3120082,172164,5
3120082,592215,1
3120082,613981,2
3120083,904287,4
3120083,457932,1
3120083,399746,2
3120083,248513,4
3120083,312995,4
3120083,850100,4
3120083,675661,2
3120083,170213,3
3120083,340982,4
3120084,863742,3
3120084,641346,5
3120084,409567,1
3120084,662996,1
3120084,500665,1
3120085,539152,2
3120085,919446,1
3120085,490464,1
3120085,112035,2
3120086,429805,1
3120086,194639,2
3120086,853390,4
3120086,730249,3
3120086,295886,3
3120086,740708,4
3120086,358650,5
3120087,36747,1
3120087,724908,5
3120087,212595,1
3120087,412960,2
3120087,114327,3
3120087,182991,2
3120087,22918,5
3120087,385413,5
3120087,45012,3
3120088,589997,3
3120088,195282,2
3120088,423918,2
3120088,902972,2
3120088,906339,3
3120089,876595,1
3120089,989579,4
3120089,338764,5
3120090,502736,4
3120090,238947,1
3120090,831167,5
3120090,811347,2
3120090,600719,5
3120091,699193,1
3120091,767949,5
3120091,95224,4
3120091,420999,3
3120091,543200,2
3120092,546627,1
3120092,988048,2
3120092,288326,1
3120092,277466,3
3120092,375878,5
3120092,604492,2
3120093,558391,4
3120093,173351,4
3120093,843636,5
3120093,580406,2
3120093,448895,1
3120093,603538,2
3120093,285957,5
3120093,596884,1
3120093,619830,3
3120094,272905,4
3120094,385589,2
3120095,939347,1
3120095,744236,4
3120095,808119,3
3120095,350110,2
3120095,296196,1
3120095,801640,4
3120095,396598,3
3120095,921419,4
3120096,120899,5
3120096,851456,5
3120096,256035,2
3120096,389353,5
3120096,701338,4
3120097,825191,4
3120097,327758,1
3120097,687621,5
3120097,705392,5
3120097,286954,3
3120097,648832,4
3120097,158063,4
3120097,833029,3
3120097,979652,2
3120098,365504,4
3120098,893275,3
3120099,994,4
3120100,156830,5
3120100,882002,4
3120100,520000,3
3120100,569256,1
3120100,845126,5
3120100,8592,4
3120100,491806,5
3120100,457887,1
3120101,408251,5
3120101,89154,4
3120101,304601,4
3120101,82043,1
3120102,764760,5
3120102,91742,1
3120102,373498,1
3120102,115580,1
3120102,100213,3
3120102,880054,3
3120102,255400,1
3120102,264162,4
3120103,204433,1
3120103,576865,3
3120103,224038,5
3120103,686587,5
3120104,22893,2
3120104,348909,3
3120104,23039,3
3120104,925716,2
3120104,75472,2
3120104,103899,5
3120104,911369,4
3120105,789868,2
3120105,225856,1
3120105,962802,3
3120106,94431,3
3120106,247649,1
3120106,101164,4
3120107,726291,3
3120107,879155,5
3120107,423815,3
3120107,655475,1
3120107,525251,4
3120107,855651,2
3120107,484646,2
3120107,721838,3
3120108,509342,5
3120108,748615,2
3120108,298548,4
3120108,806564,2
3120108,688398,1
3120108,507077,4
3120109,628844,4
3120109,11906,3
3120109,514577,1
3120109,389601,4
3120109,572478,2
3120109,805024,4
3120110,972851,5
3120110,396481,1
3120111,10704,4
3120111,106902,4
3120111,711906,1
3120111,144386,4
3120111,353262,2
3120112,69900,2
3120112,404672,3
3120112,580120,2
3120112,765963,3
3120112,339033,3
3120112,632665,4
3120112,446937,1
3120113,968241,5
3120114,514094,5
3120114,987000,1
3120115,492990,5
3120115,598749,1
3120115,685717,1
3120115,2097,3
3120115,274721,5
3120115,229401,2
3120116,585215,5
3120116,807893,2
3120117,527738,3
3120118,789135,3
3120118,462134,2
3120118,779944,4
3120118,341099,3
3120118,101250,5
3120118,462677,3
3120118,727909,4
3120119,471136,5
3120119,130683,3
3120119,594548,4
3120119,605268,3
3120119,455655,1
3120119,9785,1
3120119,980396,4
3120119,228686,5
3120120,880534,4
3120120,634206,3
3120120,209001,2
3120120,342229,5
3120120,566240,2
3120120,177116,2
3120120,740112,1
3120120,799622,1
3120121,285576,5
3120121,613244,1
3120121,116405,5
3120121,935136,1
3120121,980915,1
3120121,298329,5
3120121,767425,2
3120122,127254,1
3120122,730032,4
3120122,468742,3
3120122,220924,4
3120122,508445,2
3120122,123528,2
3120123,671552,4
3120123,914742,3
3120123,242659,1
3120123,379341,4
3120123,751131,2
3120123,61050,3
3120123,776399,3
3120123,296930,1
3120123,145161,5
3120124,525725,3
3120124,979183,1
3120124,709226,5
3120124,985552,3
3120124,442128,5
3120124,91204,3
3120124,676052,3
3120124,765561,2
3120125,521330,4
3120125,939972,4
3120125,254106,4
3120125,608334,4
3120125,118873,3
3120125,132996,4
3120125,833308,5
3120126,385586,2
3120126,370707,5
3120126,907764,1
3120126,994387,1
3120126,267361,3
3120126,402165,2
3120127,695564,1
3120127,917584,1
3120127,428078,3
3120127,603307,5
3120127,54620,4
3120128,127242,5
3120129,264196,2
3120129,240223,4
3120129,659674,2
3120129,322937,1
3120129,646467,5
3120129,328142,2
3120129,126372,3
3120129,161126,4
3120129,421399,5
3120130,198593,4
3120130,312843,2
3120131,190641,2
3120131,253262,2
3120132,871146,5
3120132,639891,1
3120132,831698,1
3120132,93624,5
3120132,393357,5
3120132,28745,3
3120132,82110,1
3120133,554569,3
3120133,128850,2
3120133,663769,4
3120133,833959,3
3120133,638052,4
3120134,979144,3
3120134,780856,3
3120134,474461,1
3120134,378851,2
3120134,130649,1
3120134,406675,4
3120134,22823,4
3120135,544078,2
3120135,492946,5
3120135,445021,2
3120136,819405,1
3120136,739323,2
3120136,965462,4
3120136,350342,5
3120136,935417,5
3120136,411347,1
3120137,365168,3
3120137,144960,2
3120138,167709,5
3120138,699718,4
3120138,336289,4
3120138,255795,1
3120138,426561,3
3120139,69123,4
3120139,895893,3
3120139,502301,2
3120139,799110,1
3120139,794930,1
3120140,588485,2
3120140,962914,2
3120140,570036,3
3120140,719231,4
3120140,380850,3
3120140,468745,3
3120140,192206,2
3120140,573928,3
3120140,25428,3
3120141,151534,1
3120141,102757,3
3120142,643719,2
3120142,587669,2
3120143,865254,1
3120143,862536,3
3120143,608559,5
3120144,947156,5
3120145,262796,2
3120145,367826,2
3120145,983322,2
3120145,651105,1
3120145,724222,4
3120145,117709,3
3120145,555103,1
3120146,532685,3
3120147,836620,4
3120147,731597,1
3120148,501027,2
3120148,909148,5
3120148,724214,2
3120148,348357,4
3120148,147355,4
3120148,955927,1
3120149,984323,1
3120149,661353,4
3120149,644696,1
3120149,373783,1
3120149,619944,2
3120150,570610,5
3120150,274053,2
3120151,885197,3
3120151,994641,1
3120152,147690,1
3120152,41979,4
3120152,874810,4
3120152,894594,5
3120152,519311,2
3120152,424254,1
3120152,458820,4
3120152,472391,1
3120152,905533,4
3120153,698548,4
3120153,694323,1
3120153,402842,3
3120154,753522,5
3120154,596359,1
3120154,655943,1
3120154,388974,2
3120154,571682,5
3120154,819949,4
3120155,103378,1
3120155,489796,2
3120156,70639,1
3120156,470031,5
3120156,736984,1
3120157,719675,1
3120157,599447,1
3120157,973536,3
3120158,221253,2
3120158,769430,1
3120159,378516,4
3120159,821786,1
3120159,580724,3
3120160,784305,3
3120160,522872,4
3120161,379129,5
3120161,234061,4
3120161,844320,3
3120161,784506,2
3120161,721074,5
3120161,611978,5
3120161,753103,1
3120161,601285,3
3120161,147,2
3120162,521937,2
3120162,885295,1
3120162,443330,1
3120162,745269,1
3120162,540226,3
3120163,556892,2
3120163,808823,4
3120163,237684,3
3120163,511821,2
3120163,125707,5
3120163,449586,5
3120164,958286,5
3120164,336314,2
3120164,186140,3
3120164,493304,5
3120164,407803,2
3120164,701073,2
3120165,937553,4
3120165,969311,1
3120165,671730,5
3120165,312600,3
3120165,340128,5
3120166,433882,4
3120166,765570,4
3120166,554961,4
3120166,104315,3
3120167,124027,1
3120167,216060,1
3120167,135728,5
3120167,321067,4
3120167,639688,2
3120168,289079,1
3120168,223309,1
3120168,981655,5
3120168,298226,3
3120168,795238,5
3120169,667407,3
3120169,469491,2
3120169,61146,1
3120169,173079,5
3120169,474101,4
3120169,395517,3
3120170,562889,4
3120170,30335,4
3120170,11458,4
3120170,498161,4
3120171,532416,5
3120171,216781,4
3120171,240221,3
3120171,918197,2
3120171,166497,2
3120171,877429,1
3120171,289968,5
3120172,862590,2
3120172,522770,3
3120172,301720,3
3120172,829367,3
3120172,998210,2
3120173,84006,5
3120173,393770,4
3120173,407816,2
3120173,365612,1
3120173,466747,5
3120173,836940,1
3120174,281487,4
3120174,652952,3
3120174,672747,1
3120174,366862,2
3120175,493548,3
3120175,32131,1
3120175,401302,5
3120175,215861,2
3120175,418263,3
3120175,118307,2
3120176,570798,4
3120176,558402,3
3120176,692497,2
3120176,879500,2
3120176,125210,3
3120176,586927,2
3120177,548346,2
3120177,17625,5
3120178,732476,1
3120178,873455,1
3120178,342783,5
3120178,631897,2
3120178,608233,1
3120178,969181,1
3120178,615998,1
3120179,308075,2
3120179,699912,1
3120179,660755,5
3120179,206786,5
3120179,170677,1
3120179,400779,3
3120179,47014,5
3120180,388924,3
3120180,802106,4
3120180,605325,4
3120180,741838,1
3120180,114011,2
3120180,583035,2
3120180,965938,1
3120181,969273,5
3120181,157408,5
3120181,638720,2
3120181,173021,5
3120181,679322,2
3120181,659265,4
3120182,19284,1
3120182,825577,5
3120182,391671,2
3120182,150708,3
3120183,732423,2
3120184,358459,4
3120184,761803,2
3120184,333196,5
3120185,517139,3
3120185,137159,5
3120185,480278,5
3120185,235459,4
3120185,19253,1
3120185,384047,1
3120185,19104,2
3120186,25999,1
3120186,581799,2
3120186,975348,5
3120186,666551,5
3120186,652927,3
3120186,773564,4
3120186,276424,5
3120186,450847,3
3120187,974722,2
3120187,415196,3
3120188,822404,5
3120188,28465,5
3120188,727891,2
3120188,47713,2
3120188,840367,4
3120189,795246,5
3120189,6760,2
3120189,926400,2
3120189,795735,3
3120190,668669,5
3120190,122894,2
3120190,478491,3
3120190,641893,2
3120191,886742,5
3120191,630478,4
3120191,352680,2
3120192,149580,2
3120192,681925,1
3120193,802483,4
3120193,880559,2
3120193,286593,5
3120193,984600,3
3120193,507232,4
3120193,83294,5
3120193,253095,3
3120194,959628,1
3120194,918797,5
3120194,376408,5
3120194,723707,2
3120194,85621,1
3120194,102170,4
3120194,909407,4
3120195,116749,2
3120195,469283,5
3120196,793446,3
3120197,856651,1
3120197,238424,3
3120197,602404,4
3120197,353004,2
3120197,53583,4
3120198,431119,4
3120198,32742,4
3120198,744646,1
3120198,135957,1
3120198,323226,3
3120198,346312,4
3120199,813608,1
3120199,538093,3
3120199,893734,3
3120199,774188,1
3120199,925273,5
3120199,627307,4
3120199,748141,5
3120200,374435,3
3120200,351383,4
3120200,785172,2
3120200,753656,4
3120200,623950,2
3120201,279979,3
3120201,403593,4
3120201,854884,5
3120201,970462,5
3120202,181071,3
3120202,833446,4
3120202,214286,3
3120202,322530,1
3120202,426689,4
3120202,176665,2
3120203,700653,1
3120203,138260,1
3120203,969713,3
3120203,547174,3
3120203,437745,4
3120203,18871,2
3120203,656427,4
3120203,166177,5
3120203,136869,3
3120204,990005,5
3120204,666575,1
3120204,467157,3
3120204,711107,5
3120204,519352,4
3120205,275829,1
3120205,437116,4
3120205,102567,3
3120205,27609,2
3120206,907814,5
