orderID,productID,quantity
200000,977594,5
200000,312688,1
200000,211816,5
200000,121648,3
200000,699825,5
200000,496167,1
200001,559399,2
200001,886340,1
200001,479859,2
200001,218238,3
200001,478141,5
200001,530522,4
200001,405320,4
200001,115459,3
200001,229953,3
200002,578348,2
200002,196079,1
200002,94477,3
200002,737362,4
200002,355194,4
200003,42385,3
200003,289901,5
200003,459668,3
200003,493835,3
200003,443950,2
200003,175882,3
200003,993496,3
200003,19697,4
200004,942482,5
200004,767539,2
200004,680499,3
200004,967480,1
200005,806612,5
200005,844580,5
200005,630313,2
200005,534468,1
200005,246268,5
200006,396570,1
200006,339661,5
200006,558949,1
200006,544404,2
200007,818077,2
200007,809750,5
200007,265435,5
200008,786393,4
200008,707716,1
200008,727860,4
200008,928797,3
200008,628246,4
200008,146785,3
200008,606948,1
200009,139909,1
200009,499755,1
200009,715766,5
200009,342647,5
200009,201847,1
200009,628744,3
200009,317266,5
200009,896626,1
200010,99913,1
200010,461476,1
200010,732677,5
200010,580665,5
200010,847789,3
200010,970294,4
200010,660295,5
200010,492927,3
200011,405423,4
200011,9295,5
200011,719393,3
200011,141356,3
200011,326618,4
200011,783108,3
200011,246676,2
200011,943594,2
200012,68156,2
200012,320120,2
200012,876655,2
200013,588869,2
200013,900802,4
200013,728376,5
200013,747788,3
200013,403338,1
200014,236411,3
200014,46405,1
200014,510778,5
200014,648936,5
200014,950786,3
200014,114422,3
200015,688237,2
200016,685116,5
200016,687874,1
200016,228822,4
200016,80638,4
200016,103197,1
200016,395550,3
200016,874879,4
200016,866065,5
200017,684899,5
200017,108178,4
200018,198056,2
200018,49559,2
200018,685299,3
200018,420174,5
200018,285253,1
200018,112109,3
200018,931730,2
200019,810317,4
200019,234652,5
200019,12529,5
200019,205957,5
200019,348852,5
200019,909880,4
200019,370779,3
200019,509614,2
200020,268124,3
200020,662449,2
200020,526186,1
200020,26233,5
200020,720487,1
200020,256799,5
200020,359284,1
200020,376866,1
200020,907382,4
200021,95000,4
200021,388097,1
200021,54470,2
200022,391657,2
200022,257326,3
200022,867563,1
200022,807928,4
200022,902008,4
200022,125258,1
200022,243198,2
200022,299140,1
200022,189673,4
200023,899877,4
200023,281149,5
200023,484890,3
200023,627272,1
200023,740988,4
200024,309764,2
200024,867378,5
200024,330018,2
200024,171570,1
200024,437092,2
200024,540447,4
200024,194136,4
200024,821244,3
200024,365573,1
200025,292517,5
200025,331975,3
200025,811474,1
200025,600547,1
200025,927557,5
200025,184584,4
200025,152691,5
200025,268748,2
200026,331869,3
200026,490013,1
200027,219531,2
200028,223459,2
200029,869301,5
200029,758230,4
200029,594866,5
200029,507120,2
200029,985871,2
200030,766864,2
200030,467031,2
200030,245041,2
200030,169560,3
200030,936189,5
200030,709917,4
200030,369112,5
200031,56055,3
200031,735491,3
200031,469220,2
200031,38133,4
200031,399351,3
200031,868569,5
200031,380899,5
200031,745027,5
200031,468655,5
200032,157699,4
200032,203121,2
200032,184786,2
200032,336853,3
200033,316933,2
200033,986925,4
200033,863986,1
200033,776045,2
200033,245376,1
200033,72982,2
200033,243568,5
200034,220621,3
200034,795520,2
200034,979207,2
200034,294839,3
200034,707095,4
200034,593678,2
200034,768625,4
200034,878631,4
200035,569733,4
200035,423241,4
200035,774740,1
200035,223967,2
200035,778076,3
200035,662934,5
200035,143752,1
200035,739632,5
200035,648219,1
200036,171188,3
200036,562688,4
200036,866151,5
200036,831204,3
200036,105058,1
200036,884906,5
200036,729566,2
200037,927752,3
200037,343452,1
200037,30975,4
200037,73324,3
200037,363145,3
200037,429106,4
200037,181912,4
200038,365596,4
200038,623538,3
200038,515175,3
200038,465544,1
200038,298944,4
200038,169322,3
200038,246808,3
200038,525511,2
200038,634050,1
200039,427884,5
200039,465564,2
200039,500510,2
200039,119180,1
200039,186220,5
200039,990222,4
200039,362081,3
200040,541324,3
200040,898331,2
200040,221309,1
200040,564091,5
200040,40419,1
200040,952455,1
200041,913556,5
200041,804370,5
200041,777991,1
200041,421133,5
200041,821864,5
200041,865517,4
200041,806884,1
200042,712405,5
200042,954789,5
200042,618886,5
